# sampling_rate=500
time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.40000,-0.158212,-0.160948,-0.058024,0.084372,-0.074573,-0.102348,-0.088026,-0.129089,-0.152284,-0.178146,-0.168529,-0.149938
0.40200,-0.122604,-0.139473,-0.049810,0.060661,-0.054229,-0.064665,-0.071379,-0.106000,-0.130449,-0.177287,-0.137956,-0.125132
0.40400,-0.088299,-0.120008,-0.046591,0.053995,-0.047364,-0.079144,-0.056707,-0.103430,-0.112570,-0.116861,-0.094712,-0.089974
0.40600,-0.078377,-0.081423,-0.020625,0.061241,-0.028100,-0.059568,-0.042018,-0.069573,-0.084562,-0.096934,-0.098652,-0.098078
0.40800,-0.068681,-0.091519,-0.022867,0.034126,-0.046499,-0.037733,-0.025412,-0.053570,-0.050245,-0.056880,-0.081460,-0.048499
0.41000,-0.040867,-0.047884,-0.007860,0.017710,-0.027656,-0.040865,-0.032451,-0.040828,-0.063416,-0.065694,-0.044934,-0.043722
0.41200,-0.027433,-0.054844,-0.019718,0.011640,-0.014681,-0.028372,-0.007862,-0.028094,-0.033593,-0.038005,-0.027934,-0.034415
0.41400,-0.008682,-0.018291,-0.006024,0.011366,-0.004352,-0.004178,-0.001493,-0.013759,-0.012731,-0.023102,-0.009770,-0.019177
0.41600,-0.031756,0.000724,-0.003103,-0.005658,-0.007264,-0.016761,0.014950,-0.004707,-0.027572,-0.007964,-0.016312,0.008714
0.41800,-0.014765,-0.027344,-0.000952,-0.001149,-0.006200,-0.024464,0.001937,0.013004,-0.023668,0.006542,-0.010434,0.019464
0.42000,0.005125,-0.000999,0.011344,0.004840,-0.005558,0.007653,-0.004686,-0.017212,0.021142,-0.002563,-0.005234,0.004114
0.42200,-0.011217,-0.008499,-0.003332,-0.007606,0.002821,0.014379,-0.002331,0.008782,0.010745,-0.005498,0.007190,-0.005266
0.42400,0.017590,0.012545,0.002806,-0.017220,0.004496,-0.002665,0.010883,0.004924,-0.000616,0.017736,0.015001,0.000671
0.42600,0.020394,0.007105,0.000242,-0.003587,-0.003315,0.001900,0.003220,0.023023,0.024472,0.008115,0.025930,0.007902
0.42800,0.013888,0.020430,0.006752,0.018607,0.007273,-0.004717,0.018600,0.004752,0.007846,-0.017616,0.021302,0.017763
0.43000,0.019050,0.022503,0.021113,-0.006543,0.014685,0.000525,0.002545,0.020300,0.015856,0.000159,0.016000,0.008678
0.43200,0.003651,0.017957,0.000453,-0.022216,-0.005429,0.026215,-0.008638,0.012646,0.018886,0.020834,0.001004,0.008031
0.43400,0.013920,0.022391,-0.001695,-0.018516,0.016031,0.020060,0.010582,0.004923,0.017581,0.016358,0.022390,-0.000605
0.43600,0.014308,0.013527,-0.006101,-0.005074,0.006659,0.005361,0.011190,-0.002620,0.013661,0.020352,0.017563,0.023253
0.43800,0.001772,0.000772,0.007628,-0.003029,0.027814,0.016090,-0.001159,0.020190,0.006430,0.001958,0.041529,0.016353
0.44000,0.021604,0.022258,0.023614,-0.005109,0.019115,0.000135,-0.005972,0.026986,0.030360,0.022742,0.018450,0.015394
0.44200,0.008298,0.032843,0.012357,-0.003290,0.011048,0.021409,0.013399,0.020812,0.004705,0.023620,0.038874,0.009236
0.44400,0.014686,0.027290,0.015643,-0.002541,-0.008508,0.016519,-0.003051,0.005810,0.022733,0.016530,0.025987,0.046657
0.44600,0.024621,0.026605,-0.002555,-0.015697,-0.002549,0.006805,-0.001650,0.008230,0.016110,0.010550,0.004680,0.002392
0.44800,0.022354,0.021085,0.017029,0.000646,0.005145,0.019527,-0.004607,0.038508,0.031195,0.019584,0.008321,0.020725
0.45000,0.000181,0.013921,0.014663,-0.009631,0.004154,0.023102,-0.000001,0.019463,0.015414,0.014562,0.025782,0.008009
0.45200,0.039078,0.017220,0.027520,-0.021972,0.015687,0.002446,-0.002379,0.019248,0.028438,0.011728,0.034307,0.011079
0.45400,0.022666,0.028354,0.014061,-0.029723,0.026435,0.020992,0.007488,0.008549,0.006121,0.012437,0.029365,0.016875
0.45600,0.011462,0.020924,0.024296,-0.015834,0.005089,0.029906,0.017146,0.020487,0.018522,0.012264,0.013805,0.016834
0.45800,0.022143,0.031553,0.014767,-0.011157,0.013887,0.007449,-0.008161,0.016210,0.016745,0.023168,0.024514,0.010686
0.46000,0.014944,0.028954,0.011056,-0.020887,0.017487,0.016561,0.004128,0.023331,0.046958,0.025031,0.040837,0.038525
0.46200,0.042900,0.023880,0.030763,-0.014191,0.010863,0.017798,0.021371,0.025079,0.028383,0.046896,0.024041,0.016091
0.46400,0.037887,0.041485,0.022323,-0.027198,0.025193,0.026388,0.034101,0.013878,0.034534,0.033770,0.017653,0.021309
0.46600,0.043443,0.032309,0.005000,-0.009012,0.025331,0.033032,0.009798,0.027732,0.045053,0.032690,0.028540,0.038846
0.46800,0.050202,0.028245,-0.012836,-0.033522,0.006473,0.023520,0.025177,0.028964,0.030342,0.043720,0.029110,0.032381
0.47000,0.030770,0.069567,0.022298,-0.028802,0.007880,0.022392,0.004003,0.025419,0.032778,0.054206,0.037382,0.027421
0.47200,0.026599,0.034237,0.014538,-0.024153,0.030544,0.022511,0.032594,0.037774,0.043157,0.028721,0.031903,0.045417
0.47400,0.057020,0.051562,0.023981,-0.027750,0.016946,0.024360,0.033420,0.041304,0.044143,0.049227,0.053771,0.044121
0.47600,0.037990,0.070416,0.020168,-0.025366,0.037002,0.043583,0.024591,0.046113,0.039315,0.050090,0.029264,0.056198
0.47800,0.030834,0.064104,0.010624,-0.037190,0.021963,0.038533,0.033521,0.061557,0.057390,0.069591,0.049812,0.054465
0.48000,0.055108,0.056980,0.019399,-0.030087,0.027627,0.042588,0.024378,0.039739,0.065336,0.048397,0.053822,0.066423
0.48200,0.030517,0.059297,0.028761,-0.048177,0.053624,0.015580,0.046039,0.066252,0.071360,0.068043,0.068071,0.045737
0.48400,0.069959,0.059947,0.020770,-0.024064,0.018553,0.040901,0.035669,0.041024,0.078459,0.078884,0.054134,0.058303
0.48600,0.058659,0.069799,0.026004,-0.043624,0.041523,0.040771,0.046344,0.058006,0.080283,0.075610,0.069329,0.051567
0.48800,0.077014,0.091297,0.048261,-0.026274,0.036690,0.049179,0.043066,0.062409,0.091568,0.096345,0.071415,0.060796
0.49000,0.090007,0.090865,0.026689,-0.030121,0.032765,0.052163,0.037372,0.047558,0.091084,0.081037,0.079808,0.065079
0.49200,0.088986,0.093287,0.031206,-0.061738,0.038349,0.044072,0.048016,0.075577,0.088079,0.120125,0.096799,0.083588
0.49400,0.088802,0.098558,0.042863,-0.037044,0.028930,0.073458,0.053196,0.086500,0.099031,0.094159,0.086135,0.101256
0.49600,0.095847,0.093149,0.038944,-0.054949,0.026361,0.044290,0.035301,0.084842,0.100308,0.111362,0.107368,0.094668
0.49800,0.078520,0.111465,0.029548,-0.067082,0.042310,0.070444,0.052086,0.073053,0.102677,0.141603,0.100945,0.077697
0.50000,0.108794,0.127914,0.044936,-0.069520,0.060881,0.068497,0.046974,0.087232,0.113438,0.136512,0.125005,0.100514
0.50200,0.122134,0.130541,0.051826,-0.076082,0.038405,0.088977,0.048142,0.096253,0.120849,0.132743,0.121807,0.121091
0.50400,0.094532,0.146641,0.068486,-0.065669,0.057328,0.093540,0.084194,0.093568,0.130291,0.144328,0.139801,0.115428
0.50600,0.133695,0.141946,0.048787,-0.076607,0.054364,0.090095,0.068484,0.100121,0.152966,0.153709,0.128513,0.131758
0.50800,0.127120,0.159876,0.050979,-0.071526,0.066320,0.091163,0.074441,0.138782,0.122995,0.164875,0.155105,0.117350
0.51000,0.128624,0.185266,0.050370,-0.057490,0.073675,0.103237,0.083040,0.131599,0.165511,0.177998,0.160853,0.136974
0.51200,0.163773,0.180962,0.047076,-0.088996,0.075430,0.101954,0.078875,0.122665,0.159658,0.187547,0.178236,0.142834
0.51400,0.179111,0.181353,0.092112,-0.077083,0.080981,0.109031,0.058854,0.137808,0.172814,0.212427,0.163569,0.169503
0.51600,0.164118,0.198866,0.037921,-0.090256,0.076545,0.126798,0.092559,0.135212,0.189431,0.210236,0.192594,0.168388
0.51800,0.186043,0.201070,0.052936,-0.110118,0.097514,0.133129,0.097289,0.149683,0.189352,0.213789,0.192670,0.159292
0.52000,0.205188,0.213362,0.063689,-0.113970,0.080845,0.139350,0.108534,0.159336,0.198746,0.220874,0.194492,0.187385
0.52200,0.195862,0.245720,0.065450,-0.107050,0.101055,0.135887,0.091798,0.159591,0.208514,0.237840,0.214246,0.192564
0.52400,0.210704,0.234120,0.076564,-0.112956,0.101883,0.153755,0.111033,0.181183,0.213595,0.230832,0.214860,0.198395
0.52600,0.213903,0.256750,0.080146,-0.106540,0.113758,0.160736,0.109103,0.182455,0.227485,0.245650,0.239308,0.209201
0.52800,0.213264,0.270509,0.079960,-0.121969,0.102292,0.149929,0.124118,0.192104,0.252132,0.272121,0.249618,0.204953
0.53000,0.212516,0.259763,0.077627,-0.115144,0.108492,0.179852,0.132015,0.207815,0.247098,0.278610,0.260391,0.224553
0.53200,0.228050,0.275352,0.115570,-0.130233,0.110319,0.162387,0.114850,0.218826,0.254578,0.289886,0.281823,0.248490
0.53400,0.234640,0.290600,0.098778,-0.129943,0.121692,0.175123,0.149852,0.220469,0.266478,0.309595,0.281739,0.235977
0.53600,0.255025,0.307074,0.100780,-0.139322,0.112287,0.177833,0.127982,0.222627,0.274466,0.286631,0.282148,0.245662
0.53800,0.261423,0.289170,0.111412,-0.149789,0.112413,0.176224,0.142732,0.238416,0.292188,0.318991,0.278984,0.240197
0.54000,0.258530,0.305845,0.083922,-0.145991,0.134860,0.191114,0.151732,0.226015,0.274350,0.319975,0.311167,0.264422
0.54200,0.270404,0.328255,0.101245,-0.136103,0.136816,0.193461,0.159190,0.234227,0.287609,0.320950,0.310545,0.260684
0.54400,0.281350,0.320341,0.121585,-0.159403,0.128184,0.215588,0.169379,0.251655,0.287290,0.338191,0.322105,0.268192
0.54600,0.304463,0.318591,0.116574,-0.165177,0.151913,0.207273,0.169213,0.247776,0.297941,0.341381,0.317525,0.264228
0.54800,0.307335,0.353019,0.114956,-0.172774,0.140575,0.205778,0.176972,0.263050,0.323851,0.356306,0.310657,0.272852
0.55000,0.290145,0.350211,0.115464,-0.173738,0.140744,0.232609,0.156128,0.255975,0.323133,0.360609,0.333182,0.291561
0.55200,0.324156,0.335064,0.116414,-0.168344,0.146441,0.219049,0.165355,0.280056,0.326729,0.373064,0.343653,0.292567
0.55400,0.310157,0.368638,0.118422,-0.169786,0.149181,0.214513,0.163227,0.263942,0.338742,0.373342,0.338676,0.298654
0.55600,0.321630,0.346229,0.137121,-0.173686,0.150811,0.238461,0.174707,0.272376,0.363636,0.375239,0.353369,0.309033
0.55800,0.309653,0.367382,0.125599,-0.152176,0.144840,0.230175,0.182779,0.282718,0.333949,0.394908,0.359867,0.308789
0.56000,0.335068,0.382448,0.127104,-0.174958,0.144417,0.231759,0.180267,0.280893,0.350630,0.386726,0.377947,0.329086
0.56200,0.322675,0.379560,0.121755,-0.166985,0.161104,0.235904,0.177377,0.288643,0.342693,0.405171,0.358619,0.315591
0.56400,0.330082,0.389053,0.124769,-0.170601,0.148594,0.242820,0.178591,0.291274,0.355806,0.410481,0.348044,0.315577
0.56600,0.315441,0.392012,0.105819,-0.191750,0.141846,0.254270,0.168822,0.291878,0.351459,0.385073,0.366659,0.320494
0.56800,0.329518,0.390476,0.122298,-0.182180,0.155205,0.242016,0.201238,0.295220,0.359814,0.398076,0.363570,0.329434
0.57000,0.320584,0.372331,0.125074,-0.186702,0.178781,0.215166,0.186052,0.299029,0.347038,0.398236,0.375837,0.331416
0.57200,0.322215,0.365341,0.135664,-0.167044,0.155731,0.216485,0.196800,0.289664,0.369173,0.403898,0.367434,0.310330
0.57400,0.345238,0.394423,0.104213,-0.191139,0.176412,0.234290,0.168172,0.290888,0.355860,0.402241,0.365368,0.310878
0.57600,0.324403,0.381646,0.116878,-0.183826,0.156461,0.249910,0.184663,0.288390,0.360641,0.405395,0.379316,0.317579
0.57800,0.344745,0.389273,0.123776,-0.183889,0.165693,0.240467,0.178798,0.272820,0.334627,0.402186,0.373732,0.318500
0.58000,0.311176,0.383028,0.117797,-0.174342,0.159710,0.225290,0.172313,0.264432,0.340804,0.377313,0.367307,0.308460
0.58200,0.329844,0.372374,0.115520,-0.172925,0.150033,0.236997,0.179541,0.272333,0.346382,0.391811,0.356111,0.313617
0.58400,0.333923,0.360634,0.116874,-0.196716,0.150771,0.223729,0.152624,0.281662,0.348046,0.379145,0.351081,0.291288
0.58600,0.319963,0.344013,0.115556,-0.152275,0.150438,0.229562,0.170319,0.263113,0.336998,0.385116,0.339591,0.300137
0.58800,0.319813,0.364166,0.100971,-0.178803,0.131398,0.232014,0.175154,0.277512,0.323170,0.363318,0.345017,0.293006
0.59000,0.293358,0.348608,0.121168,-0.163765,0.134519,0.196242,0.163457,0.267316,0.323452,0.364036,0.331215,0.293962
0.59200,0.295454,0.341607,0.102756,-0.168992,0.143708,0.203050,0.150195,0.257169,0.331666,0.363003,0.346092,0.279864
0.59400,0.286528,0.319151,0.104297,-0.144944,0.142297,0.215864,0.166347,0.254778,0.310751,0.354539,0.331097,0.279726
0.59600,0.287807,0.326861,0.099798,-0.158204,0.126371,0.213725,0.134567,0.246762,0.329390,0.341707,0.305485,0.268563
0.59800,0.288682,0.315552,0.110933,-0.150684,0.128650,0.230071,0.152395,0.237322,0.292952,0.340268,0.312975,0.269719
0.60000,0.269783,0.294311,0.107300,-0.150694,0.125957,0.178398,0.141869,0.228898,0.289476,0.312879,0.301082,0.256196
0.60200,0.249475,0.293527,0.090480,-0.134294,0.099840,0.184251,0.126765,0.225075,0.289994,0.311714,0.293337,0.239191
0.60400,0.272126,0.299773,0.107310,-0.152284,0.110300,0.192764,0.137058,0.219824,0.276287,0.295780,0.290787,0.240278
0.60600,0.249378,0.274567,0.098075,-0.141571,0.126945,0.187398,0.143641,0.220400,0.270491,0.271335,0.282285,0.229616
0.60800,0.237224,0.268879,0.075873,-0.135337,0.119997,0.184291,0.123722,0.198882,0.269694,0.279429,0.285364,0.224967
0.61000,0.219002,0.271855,0.103511,-0.139658,0.124951,0.161228,0.140173,0.196692,0.230292,0.282980,0.264443,0.237404
0.61200,0.236545,0.259158,0.080960,-0.125826,0.102320,0.149593,0.117874,0.167547,0.238642,0.267268,0.271285,0.215931
0.61400,0.205926,0.247985,0.067819,-0.121928,0.082474,0.166087,0.121834,0.173685,0.226982,0.266586,0.240967,0.204015
0.61600,0.193552,0.226078,0.077761,-0.101969,0.088734,0.134320,0.122612,0.168572,0.229072,0.249030,0.235197,0.209468
0.61800,0.200436,0.230342,0.064370,-0.113404,0.099343,0.154698,0.120373,0.193490,0.212142,0.238158,0.226837,0.184061
0.62000,0.184392,0.202295,0.080219,-0.112479,0.093931,0.119020,0.112723,0.152527,0.208253,0.209827,0.202820,0.187549
0.62200,0.168510,0.203720,0.062310,-0.120204,0.087831,0.131449,0.086032,0.161113,0.182732,0.205374,0.197820,0.160922
0.62400,0.191144,0.177903,0.071308,-0.082632,0.060953,0.103793,0.098145,0.143218,0.185513,0.216622,0.184685,0.149169
0.62600,0.132716,0.186058,0.051518,-0.084872,0.079121,0.101363,0.105245,0.151642,0.181294,0.183368,0.175137,0.146541
0.62800,0.147813,0.163514,0.062092,-0.081286,0.076595,0.104352,0.096489,0.135603,0.136740,0.178991,0.169626,0.154016
0.63000,0.141086,0.163206,0.048127,-0.072596,0.064689,0.097712,0.071830,0.132368,0.150291,0.159035,0.167611,0.129875
0.63200,0.139997,0.160629,0.063878,-0.064590,0.059735,0.096564,0.062131,0.136829,0.151757,0.180385,0.149608,0.109114
0.63400,0.144298,0.149259,0.050344,-0.070385,0.068357,0.098197,0.055034,0.124372,0.134009,0.152686,0.161732,0.131737
0.63600,0.118387,0.121470,0.047889,-0.061586,0.057644,0.075213,0.059066,0.094604,0.133664,0.156752,0.146635,0.108358
0.63800,0.117155,0.137566,0.038514,-0.064628,0.076345,0.084711,0.071972,0.096680,0.124407,0.122919,0.128331,0.120987
0.64000,0.129089,0.136281,0.047946,-0.058925,0.045888,0.076229,0.065583,0.087276,0.126079,0.122041,0.103279,0.092574
0.64200,0.085008,0.103188,0.049953,-0.057916,0.050984,0.084778,0.068505,0.084417,0.123081,0.127874,0.113895,0.101000
0.64400,0.081242,0.101962,0.035208,-0.046427,0.042119,0.067485,0.062218,0.098155,0.110809,0.129192,0.102914,0.087659
0.64600,0.092796,0.100044,0.028981,-0.032765,0.041002,0.054861,0.054161,0.097217,0.097590,0.121641,0.095988,0.080219
0.64800,0.077110,0.095175,0.050287,-0.057759,0.056696,0.050401,0.043866,0.082285,0.097031,0.105310,0.077595,0.083430
0.65000,0.068462,0.116177,0.027766,-0.041390,0.026302,0.051865,0.030367,0.079058,0.082360,0.101623,0.081282,0.069740
0.65200,0.086525,0.074973,0.009970,-0.036442,0.023936,0.048629,0.049620,0.056620,0.088320,0.083033,0.097388,0.083212
0.65400,0.064166,0.077080,0.017855,-0.035884,0.044554,0.035126,0.047059,0.047375,0.065794,0.066157,0.098196,0.066023
0.65600,0.066840,0.067290,0.035139,-0.056447,0.031175,0.068430,0.031595,0.056837,0.076266,0.070444,0.072348,0.070782
0.65800,0.062117,0.072909,0.019372,-0.029939,0.029441,0.057876,0.040339,0.050516,0.040519,0.080569,0.074947,0.047996
0.66000,0.036235,0.053233,0.030625,-0.041568,0.022390,0.042681,0.043164,0.049291,0.059712,0.063098,0.079271,0.064067
0.66200,0.051569,0.046432,0.012055,-0.023091,0.017995,0.046737,0.032500,0.049144,0.063256,0.069060,0.050270,0.046636
0.66400,0.072468,0.044352,0.013901,-0.016331,0.021961,0.027209,0.013757,0.048542,0.063194,0.073864,0.055496,0.057066
0.66600,0.035530,0.054418,0.010653,-0.023484,0.029520,0.043716,0.015324,0.053031,0.044784,0.045691,0.049656,0.028941
0.66800,0.042925,0.052208,0.014290,-0.018222,0.017435,0.030914,0.009177,0.038161,0.037799,0.047815,0.047088,0.042645
0.67000,0.023653,0.030504,0.012226,-0.017322,0.022860,0.037814,0.035077,0.040270,0.043131,0.038632,0.035474,0.033442
0.67200,0.040246,0.045414,0.014320,-0.022191,0.024339,0.029135,0.023643,0.036147,0.035114,0.035529,0.046991,0.039860
0.67400,0.033023,0.036349,0.036169,-0.026965,0.014732,0.028016,0.007830,0.032169,0.056018,0.052311,0.045772,0.039386
0.67600,0.034184,0.047608,0.011006,-0.022413,0.016891,0.032863,0.021490,0.035842,0.015468,0.052269,0.060438,0.044760
0.67800,0.027909,0.027263,0.014587,-0.026966,0.022177,0.017127,0.026703,0.040976,0.013249,0.040851,0.027832,0.015433
0.68000,0.023101,0.031476,0.021461,-0.031315,0.024560,0.041258,0.022075,0.031221,0.031482,0.023964,0.038136,0.031651
0.68200,0.034938,0.057454,0.017774,-0.010935,0.028878,0.006436,0.003765,0.020555,0.023283,0.040638,0.027762,0.043640
0.68400,0.041323,0.037737,0.006065,-0.008196,0.020647,0.008139,0.017853,0.030045,0.030372,0.047575,0.041394,0.016556
0.68600,0.025997,0.020110,0.015202,-0.022285,0.021114,0.021703,0.023322,0.020331,0.012170,0.047856,0.025997,0.037282
0.68800,0.027817,0.033782,0.027233,-0.009531,0.025290,0.002088,0.021644,0.018275,0.024056,0.028776,0.029802,0.038911
0.69000,0.003860,0.026197,0.001346,-0.000660,0.006520,0.020694,0.008344,0.026390,0.034337,0.023351,0.025576,0.007074
0.69200,0.024444,0.033161,0.002574,-0.000561,-0.010466,-0.003113,-0.002118,0.013975,0.023287,0.025307,0.023286,0.027556
0.69400,0.015763,0.010921,-0.004654,0.009861,-0.013689,0.012985,0.025845,0.022859,0.013827,0.025012,0.031581,0.031541
0.69600,0.010678,0.030226,0.010000,0.000225,0.023346,0.010730,-0.003677,0.021269,0.039011,0.030855,0.024333,0.042698
0.69800,0.008544,0.030816,0.001494,-0.009923,0.009990,0.028786,0.001059,0.011320,0.004530,0.027984,0.016635,0.022217
0.70000,0.007563,0.017446,0.017342,-0.011806,0.015038,0.018456,0.006531,0.000503,0.029613,0.024028,0.030324,-0.002746
0.70200,0.001173,-0.001051,-0.002035,0.000674,0.014165,0.012416,0.011058,0.023200,0.016115,0.025578,0.021245,-0.005038
0.70400,0.013358,0.033375,0.002580,-0.010895,0.002191,0.007542,0.020704,0.012461,0.008364,-0.010122,0.013544,-0.003322
0.70600,-0.001484,0.027218,0.013453,-0.028387,0.016556,0.016656,0.001379,0.022087,0.001827,0.008395,0.004367,0.004801
0.70800,0.025141,0.005470,-0.005299,-0.018511,0.009804,0.008378,0.017618,0.007278,0.004768,0.014910,0.018665,0.006195
0.71000,0.018742,0.036516,0.000198,-0.008438,0.021114,0.004943,0.000220,0.003026,0.021135,0.024530,0.016290,0.015468
0.71200,0.028264,0.026544,-0.008239,-0.008926,0.008375,0.018279,0.006167,0.007116,0.012119,0.001108,0.017055,0.008669
0.71400,0.019807,0.007185,0.001203,-0.018576,-0.003572,0.017778,0.003501,0.017675,0.005118,0.019432,0.000021,0.009499
0.71600,0.009784,0.022907,0.007178,-0.010504,0.015259,0.012436,0.013313,0.020607,0.015315,0.015168,0.019848,0.009828
0.71800,0.018419,0.027861,0.013786,-0.012500,-0.006091,0.009780,0.006533,0.023775,0.011904,0.015735,0.023664,0.009006
0.72000,0.012754,0.033675,0.020032,-0.002328,0.009319,0.000521,0.013248,0.013140,0.017726,0.012421,0.015995,0.011758
0.72200,0.017335,0.030636,0.008706,-0.025083,-0.003122,-0.005728,-0.000331,0.018002,0.019356,0.011428,0.018599,0.005893
0.72400,-0.000126,0.002196,-0.003532,0.005705,-0.006890,0.022384,0.020756,0.010480,0.014711,0.011115,0.015531,0.019875
0.72600,0.014009,0.026030,0.016816,-0.005008,0.009678,0.009258,0.010875,0.001055,0.019105,0.019124,0.007028,0.034657
0.72800,0.004108,0.007284,0.007702,-0.027733,-0.001545,-0.005425,-0.002292,0.010755,0.018130,0.027963,0.023558,0.024899
0.73000,0.019586,0.011174,0.016010,-0.013246,0.000169,0.024984,0.015162,0.014184,0.022353,0.025610,0.001803,0.012050
0.73200,0.001858,0.016980,-0.001862,0.005219,0.011436,0.001551,0.007063,-0.000174,0.015168,0.022212,0.017957,-0.006362
0.73400,0.010220,0.020770,0.007865,0.003250,-0.006625,0.014841,0.000701,0.013816,0.018744,0.023532,0.009488,0.014700
0.73600,0.001838,0.001526,0.010330,-0.008862,-0.009994,0.001069,0.007360,0.027362,0.025077,0.024582,-0.002651,0.011827
0.73800,0.018237,0.019511,0.008915,-0.010640,0.023733,0.024290,0.006206,0.001986,0.035119,0.011032,0.027114,0.031848
0.74000,0.004006,0.018444,0.001269,-0.003149,0.009348,0.028961,0.013027,0.011666,0.025814,0.013802,0.011466,0.035115
0.74200,0.005206,0.010626,0.005174,-0.018853,-0.014954,0.020049,-0.000733,0.006322,0.010810,0.006679,0.004353,0.014320
0.74400,0.037373,0.022858,0.012195,-0.023334,0.005883,-0.002352,0.014825,0.009438,0.014897,0.015587,0.009239,-0.002517
0.74600,0.019181,0.001652,-0.007086,-0.011252,-0.000943,0.012089,0.017201,0.014196,0.016474,0.016692,0.023642,-0.005773
